#髪型設定ファイル,
#アイテムの髪設定,,,,,ウィンドウ表示メッセージ,
#アイテムID,性別,髪型ID,髪型オプションID,管理グループ,髪型名,オプション名,髪型変更前NPCセリフ,髪型変更後NPCセリフ,備考,
10075257,2,176,-1,1,暁美ほむら風ストレート,カチューシャ無し,わぁ～お?$R君は『魔法少女の紹介状』を$R持っているのかい！？$R$R$R…ああっ、感じるよ！$R僕の体を通して湧き出る$Rこの魔法少女の力を！$R$R$Rいまならエントロピーを$R凌駕した素敵な髪型を君に$Rプレゼントできそうだよ。$R$R$Rどうだい？$R『魔法少女の紹介状』を使って$R君の髪をセットしてみるかい？,さあ！できたよ。$R$Rおっ！いいよ～$Rとても似合っているよ！$Rやっぱりカチューシャを付けて$R欲しいと言うなら$Rいつでも取り付けてあげるから$Rまたおいでよ。,魔法少女の紹介状,
10075257,2,190,-1,1,暁美ほむら風ストレート,カチューシャ有り,わぁ～お?$R君は『魔法少女の紹介状』を$R持っているのかい！？$R$R$R…ああっ、感じるよ！$R僕の体を通して湧き出る$Rこの魔法少女の力を！$R$R$Rいまならエントロピーを$R凌駕した素敵な髪型を君に$Rプレゼントできそうだよ。$R$R$Rどうだい？$R『魔法少女の紹介状』を使って$R君の髪をセットしてみるかい？,さあ！できたよ。$R$Rおっ！いいよ～$Rとても似合っているよ！$Rカチューシャが気に入らなかったら$Rいつでも取り外してあげるから$Rまたおいでよ。,魔法少女の紹介状,
10075257,2,177,-1,2,美樹さやか風ボブ,ヘアピン無し,わぁ～お?$R君は『魔法少女の紹介状』を$R持っているのかい！？$R$R$R…ああっ、感じるよ！$R僕の体を通して湧き出る$Rこの魔法少女の力を！$R$R$Rいまならエントロピーを$R凌駕した素敵な髪型を君に$Rプレゼントできそうだよ。$R$R$Rどうだい？$R『魔法少女の紹介状』を使って$R君の髪をセットしてみるかい？,さあ！できたよ。$R$Rおっ！いいよ～$Rとても似合っているよ！$Rやっぱりヘアピンを付けて$R欲しいと言うなら$Rいつでも取り付けてあげるから$Rまたおいでよ。,魔法少女の紹介状,
10075257,2,191,-1,2,美樹さやか風ボブ,ヘアピン有り,わぁ～お?$R君は『魔法少女の紹介状』を$R持っているのかい！？$R$R$R…ああっ、感じるよ！$R僕の体を通して湧き出る$Rこの魔法少女の力を！$R$R$Rいまならエントロピーを$R凌駕した素敵な髪型を君に$Rプレゼントできそうだよ。$R$R$Rどうだい？$R『魔法少女の紹介状』を使って$R君の髪をセットしてみるかい？,さあ！できたよ。$R$Rおっ！いいよ～$Rとても似合っているよ！$R$Rヘアピンが気に入らなかったら$Rいつでも取り外してあげるから$Rまたおいでよ。,魔法少女の紹介状,
10075257,2,178,123,3,巴マミ風ツインテール,髪飾り無し,わぁ～お?$R君は『魔法少女の紹介状』を$R持っているのかい！？$R$R$R…ああっ、感じるよ！$R僕の体を通して湧き出る$Rこの魔法少女の力を！$R$R$Rいまならエントロピーを$R凌駕した素敵な髪型を君に$Rプレゼントできそうだよ。$R$R$Rどうだい？$R『魔法少女の紹介状』を使って$R君の髪をセットしてみるかい？,さあ！できたよ。$R$Rおっ！いいよ～$Rとても似合っているよ！$Rやっぱり髪飾りを付けて$R欲しいと言うなら$Rいつでも取り付けてあげるから$Rまたおいでよ。,魔法少女の紹介状,
10075257,2,178,122,3,巴マミ風ツインテール,髪飾り有り,わぁ～お?$R君は『魔法少女の紹介状』を$R持っているのかい！？$R$R$R…ああっ、感じるよ！$R僕の体を通して湧き出る$Rこの魔法少女の力を！$R$R$Rいまならエントロピーを$R凌駕した素敵な髪型を君に$Rプレゼントできそうだよ。$R$R$Rどうだい？$R『魔法少女の紹介状』を使って$R君の髪をセットしてみるかい？,さあ！できたよ。$R$Rおっ！いいよ～$Rとても似合っているよ！$R髪飾りが気に入らなかったら$Rいつでも取り外してあげるから$Rまたおいでよ。,魔法少女の紹介状,
10075257,2,179,124,4,佐倉杏子風ポニーテール,リボン無し,わぁ～お?$R君は『魔法少女の紹介状』を$R持っているのかい！？$R$R$R…ああっ、感じるよ！$R僕の体を通して湧き出る$Rこの魔法少女の力を！$R$R$Rいまならエントロピーを$R凌駕した素敵な髪型を君に$Rプレゼントできそうだよ。$R$R$Rどうだい？$R『魔法少女の紹介状』を使って$R君の髪をセットしてみるかい？,さあ！できたよ。$R$Rおっ！いいよ～$Rとても似合っているよ！$Rやっぱりリボンを付けて$R欲しいと言うなら$Rいつでも取り付けてあげるから$Rまたおいでよ。,魔法少女の紹介状,
10075257,2,179,125,4,佐倉杏子風ポニーテール,リボン有り,わぁ～お?$R君は『魔法少女の紹介状』を$R持っているのかい！？$R$R$R…ああっ、感じるよ！$R僕の体を通して湧き出る$Rこの魔法少女の力を！$R$R$Rいまならエントロピーを$R凌駕した素敵な髪型を君に$Rプレゼントできそうだよ。$R$R$Rどうだい？$R『魔法少女の紹介状』を使って$R君の髪をセットしてみるかい？,さあ！できたよ。$R$Rおっ！いいよ～$Rとても似合っているよ！$Rリボンが気に入らなかったら$Rいつでも取り外してあげるから$Rまたおいでよ。,魔法少女の紹介状,
10075258,2,193,-1,0,ウェービーロング,なし,わぁ～お?$R君は『天国の紹介状』を$R持っているのかい！？$R$R$R…ああっ、感じるよ！$R僕の体を通して湧き出る$Rこの不思議な力を！$R…いまなら素敵な髪型を君に$Rプレゼントできそうだよ。$R$R$Rどうだい？$R『天国の紹介状』を使って$R君の髪をセットしてみるかい？,さあ！できたよ。$R$Rおっ！いいよ～$Rとても似合っているよ！$Rまたおいでよ。,天国の紹介状,
10075258,2,192,-1,1,カジュアルショート,なし,わぁ～お?$R君は『天国の紹介状』を$R持っているのかい！？$R$R$R…ああっ、感じるよ！$R僕の体を通して湧き出る$Rこの不思議な力を！$R…いまなら素敵な髪型を君に$Rプレゼントできそうだよ。$R$R$Rどうだい？$R『天国の紹介状』を使って$R君の髪をセットしてみるかい？,さあ！できたよ。$R$Rおっ！いいよ～$Rとても似合っているよ！$Rまたおいでよ。,天国の紹介状,
10075259,2,194,-1,0,アンニュイボブ,なし,わぁ～お?$R君は『地獄の紹介状』を$R持っているのかい！？$R$R$R…ああっ、感じるよ！$R僕の体を通して湧き出る$Rこの不思議な力を！$R…いまなら素敵な髪型を君に$Rプレゼントできそうだよ。$R$R$Rどうだい？$R『地獄の紹介状』を使って$R君の髪をセットしてみるかい？,さあ！できたよ。$R$Rおっ！いいよ～$Rとても似合っているよ！$Rまたおいでよ。,地獄の紹介状,
10075259,2,195,127,1,ふわふわツインテール,なし,わぁ～お?$R君は『地獄の紹介状』を$R持っているのかい！？$R$R$R…ああっ、感じるよ！$R僕の体を通して湧き出る$Rこの不思議な力を！$R…いまなら素敵な髪型を君に$Rプレゼントできそうだよ。$R$R$Rどうだい？$R『地獄の紹介状』を使って$R君の髪をセットしてみるかい？,さあ！できたよ。$R$Rおっ！いいよ～$Rとても似合っているよ！$Rまたおいでよ。,地獄の紹介状,
10075260,2,198,-1,0,サイド三つ編みおかっぱ,なし,わぁ～お?$R君は『森の中への紹介状』を$R持っているのかい！？$R$R$R…ああっ、感じるよ！$R僕の体を通して湧き出る$Rこの不思議な力を！$R…いまなら素敵な髪型を君に$Rプレゼントできそうだよ。$R$R$Rどうだい？$R『森の中への紹介状』を使って$R君の髪をセットしてみるかい？,さあ！できたよ。$R$Rおっ！いいよ～$Rとても似合っているよ！$Rまたおいでよ。,森の中への紹介状,
10075260,2,199,128,1,ローポジションポニーテール,なし,わぁ～お?$R君は『森の中への紹介状』を$R持っているのかい！？$R$R$R…ああっ、感じるよ！$R僕の体を通して湧き出る$Rこの不思議な力を！$R…いまなら素敵な髪型を君に$Rプレゼントできそうだよ。$R$R$Rどうだい？$R『森の中への紹介状』を使って$R君の髪をセットしてみるかい？,さあ！できたよ。$R$Rおっ！いいよ～$Rとても似合っているよ！$Rまたおいでよ。,森の中への紹介状,
10075261,2,209,-1,0,正統派ロング,なし,わぁ～お?$R君は『お城の紹介状』を$R持っているのかい！？$R$R$R…ああっ、感じるよ！$R僕の体を通して湧き出る$Rこの不思議な力を！$R…いまなら素敵な髪型を君に$Rプレゼントできそうだよ。$R$R$Rどうだい？$R『お城の紹介状』を使って$R君の髪をセットしてみるかい？,さあ！できたよ。$R$Rおっ！いいよ～$Rとても似合っているよ！$Rまたおいでよ。,お城の紹介状,
10075261,2,210,-1,1,マッシュルームボブ,なし,わぁ～お?$R君は『お城の紹介状』を$R持っているのかい！？$R$R$R…ああっ、感じるよ！$R僕の体を通して湧き出る$Rこの不思議な力を！$R…いまなら素敵な髪型を君に$Rプレゼントできそうだよ。$R$R$Rどうだい？$R『お城の紹介状』を使って$R君の髪をセットしてみるかい？,さあ！できたよ。$R$Rおっ！いいよ～$Rとても似合っているよ！$Rまたおいでよ。,お城の紹介状,
10075262,2,197,-1,0,スペシャルでエレガントな髪型,なし,わぁ～お?$R君は『FRILLの紹介状』を$R持っているのかい！？$R$R$Rじゃあ君は僕にとって$R特別な特別なお客様だよ！$R$R$R僕のとっておきのテクニックで$R君の髪にスペシャルでエレガントな$Rセットをしてあげる！$R$R$Rどうだい？$R『FRILLの紹介状』を使って$R君の髪をセットしてみるかい？,さあ！できたよ。$R$Rおっ！いいよ～$Rとても似合っているよ！$Rまたおいでよ。,FRILLの紹介状,
#10075262,0,197,-1,0,スペシャルでエレガントな髪型,なし,わぁ～お?$R君は『フリル紹介状』を$R持っているのかい！？$R$Rじゃあ君は僕にとって$R特別な特別なお客様だよ！$R$R$R僕のとっておきのテクニックで$R君の髪にスペシャルでエレガントな$Rセットをしてあげる！$R$R$Rどうだい？$R『フリル紹介状』を使って$R君の髪をセットしてみるかい？,さあ！できたよ。$R$Rおっ！いいよ～$Rとても似合っているよ！$Rまたおいでよ。,フリル紹介状(元イベントは分かれているけど分ける必要がない),
#10075262,1,197,-1,0,スペシャルでエレガントな髪型,なし,わぁ～お?$R君は『フリル紹介状』を$R持っているのかい！？$R$Rじゃあ君は僕にとって$R特別な特別なお客様だよ！$R$R$R僕のとっておきのテクニックで$R君の髪にスペシャルでエレガントな$Rセットをしてあげる！$R$R$Rどうだい？$R『フリル紹介状』を使って$R君の髪をセットしてみるかい？,さあ！できたよ。$R$Rおっ！いいよ～$Rとても似合っているよ！$Rまたおいでよ。,フリル紹介状(元イベントは分かれているけど分ける必要がない),
10075263,2,211,129,0,ナチュラルポニーテール,なし,わぁ～お?$R君は『カーニバルの紹介状』を$R持っているのかい！？$R$R$R…ああっ、感じるよ！$R僕の体を通して湧き出る$Rこの不思議な力を！$R…いまなら素敵な髪型を君に$Rプレゼントできそうだよ。$R$R$Rどうだい？$R『カーニバルの紹介状』を使って$R君の髪をセットしてみるかい？,さあ！できたよ。$R$Rおっ！いいよ～$Rとても似合っているよ！$Rまたおいでよ。,カーニバルの紹介状,
