#カード情報,,,,,,ホルダー,,レア,アセンブル,,,装着可能,,,属性増加量,,,,,,,アビリティベクトル,,,,,,限定条件,,,,,,カード分類,,,,,,,,,,テキスト,,,
#カードID,pictID,枠種別,カード名,種別ID,カードNo,ページ,順,レア度,元カードID,後カードID,回数,武,服,胸,無,火,水,風,土,光,闇,ID（1）,値（1）,ID（2）,値（2）,ID（3）,値（3）,ID（1）,値（1）,ID（2）,値（2）,ID（3）,値（3）,分類ID（1）,分類ID（2）,分類ID（3）,分類ID（4）,分類ID（5）,分類ID（6）,分類ID（7）,分類ID（8）,分類ID（9）,分類ID（10）,限定条件,フレーバーテキスト,イラストレーター名,
#70000000,70000000,0,テスト,ACTIVE,AC00-0000,0,0,4,0,0,0,1,1,0,0,10,10,10,10,10,10,1,50,2,50,3,50,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,-,仮,仮,
70293144,70293140,1,サウスダンジョン[R4],ACTIVE,AC29-3144,1124,13,1,70293140,0,4,0,0,1,0,0,0,0,0,0,0,158,54,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,アイアンサウスにある$Rサウスダンジョンは$Rいい鉱物の採掘場なのだが、$Rモンスターが手強く怪我人が$R続出している危険な場所だ。$R$R採掘場としてある程度の$R整備はされているものの、$R鉄火山の溶岩が流れる$Rダンジョン内には意識が$R遠退くほどの熱気が立ち込め、$Rさらにホウオウの強烈な炎や$Rラーミアや白い使い魔などの$R魔法に追い詰められ、$R採掘は思うように進まない。,佐藤　純,
70293150,70293150,1,ノーザンダンジョン,ACTIVE,AC29-3150,31,14,1,70293150,70293151,0,0,0,1,0,0,0,0,0,0,0,155,8,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,ノース中央山脈を越えた$Rノーザン地方の奥地に$Rノーザンダンジョンはある。$R$Rそこにノーザンシティ地下の$R王立魔法研究所から逃げ出した$Rミニー?ドゥがいるという。$R間髪入れずに繰り出される$Rスケルトンアーチャーの矢や$Rアルカナジャックの槍、$Rアルカナハートたちの拳を$R潜り抜けて、女僧兵からの$R依頼を受けた冒険者は$Rノーザンダンジョンを$R駆け抜ける。,ナカジマテツヤ,
70293151,70293150,1,ノーザンダンジョン[R1],ACTIVE,AC29-3151,1121,14,1,70293150,70293152,1,0,0,1,0,0,0,0,0,0,0,155,14,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,ノース中央山脈を越えた$Rノーザン地方の奥地に$Rノーザンダンジョンはある。$R$Rそこにノーザンシティ地下の$R王立魔法研究所から逃げ出した$Rミニー?ドゥがいるという。$R間髪入れずに繰り出される$Rスケルトンアーチャーの矢や$Rアルカナジャックの槍、$Rアルカナハートたちの拳を$R潜り抜けて、女僧兵からの$R依頼を受けた冒険者は$Rノーザンダンジョンを$R駆け抜ける。,ナカジマテツヤ,
70293152,70293150,1,ノーザンダンジョン[R2],ACTIVE,AC29-3152,1122,14,1,70293150,70293153,2,0,0,1,0,0,0,0,0,0,0,155,22,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,ノース中央山脈を越えた$Rノーザン地方の奥地に$Rノーザンダンジョンはある。$R$Rそこにノーザンシティ地下の$R王立魔法研究所から逃げ出した$Rミニー?ドゥがいるという。$R間髪入れずに繰り出される$Rスケルトンアーチャーの矢や$Rアルカナジャックの槍、$Rアルカナハートたちの拳を$R潜り抜けて、女僧兵からの$R依頼を受けた冒険者は$Rノーザンダンジョンを$R駆け抜ける。,ナカジマテツヤ,
70293153,70293150,1,ノーザンダンジョン[R3],ACTIVE,AC29-3153,1123,14,1,70293150,70293154,3,0,0,1,0,0,0,0,0,0,0,155,35,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,ノース中央山脈を越えた$Rノーザン地方の奥地に$Rノーザンダンジョンはある。$R$Rそこにノーザンシティ地下の$R王立魔法研究所から逃げ出した$Rミニー?ドゥがいるという。$R間髪入れずに繰り出される$Rスケルトンアーチャーの矢や$Rアルカナジャックの槍、$Rアルカナハートたちの拳を$R潜り抜けて、女僧兵からの$R依頼を受けた冒険者は$Rノーザンダンジョンを$R駆け抜ける。,ナカジマテツヤ,
70293154,70293150,1,ノーザンダンジョン[R4],ACTIVE,AC29-3154,1124,14,1,70293150,0,4,0,0,1,0,0,0,0,0,0,0,155,54,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,ノース中央山脈を越えた$Rノーザン地方の奥地に$Rノーザンダンジョンはある。$R$Rそこにノーザンシティ地下の$R王立魔法研究所から逃げ出した$Rミニー?ドゥがいるという。$R間髪入れずに繰り出される$Rスケルトンアーチャーの矢や$Rアルカナジャックの槍、$Rアルカナハートたちの拳を$R潜り抜けて、女僧兵からの$R依頼を受けた冒険者は$Rノーザンダンジョンを$R駆け抜ける。,ナカジマテツヤ,
70293160,70293160,1,イーストダンジョン,ACTIVE,AC29-3160,31,15,1,70293160,70293161,0,0,0,1,0,0,0,0,0,0,0,151,8,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,ファーイースト評議会も$R近寄らないよう警告する$Rイーストダンジョンは$R毒の菌糸に汚染された森。$R一見すると畑にあるかかしの$R姿にしか見えないスタートラー$Rなど危険なモンスターも$R数多く生息している。$R$Rこの毒の森のどこかに、$R精霊が住んでいるという$R伝説がファーイーストでは$R語り継がれている。$R姿を見たという者は皆、$R綺麗なヒスイを手にしていた。,ねこくらげ,
70293161,70293160,1,イーストダンジョン[R1],ACTIVE,AC29-3161,1121,15,1,70293160,70293162,1,0,0,1,0,0,0,0,0,0,0,151,14,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,ファーイースト評議会も$R近寄らないよう警告する$Rイーストダンジョンは$R毒の菌糸に汚染された森。$R一見すると畑にあるかかしの$R姿にしか見えないスタートラー$Rなど危険なモンスターも$R数多く生息している。$R$Rこの毒の森のどこかに、$R精霊が住んでいるという$R伝説がファーイーストでは$R語り継がれている。$R姿を見たという者は皆、$R綺麗なヒスイを手にしていた。,ねこくらげ,
70293162,70293160,1,イーストダンジョン[R2],ACTIVE,AC29-3162,1122,15,1,70293160,70293163,2,0,0,1,0,0,0,0,0,0,0,151,22,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,ファーイースト評議会も$R近寄らないよう警告する$Rイーストダンジョンは$R毒の菌糸に汚染された森。$R一見すると畑にあるかかしの$R姿にしか見えないスタートラー$Rなど危険なモンスターも$R数多く生息している。$R$Rこの毒の森のどこかに、$R精霊が住んでいるという$R伝説がファーイーストでは$R語り継がれている。$R姿を見たという者は皆、$R綺麗なヒスイを手にしていた。,ねこくらげ,
70293163,70293160,1,イーストダンジョン[R3],ACTIVE,AC29-3163,1123,15,1,70293160,70293164,3,0,0,1,0,0,0,0,0,0,0,151,35,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,ファーイースト評議会も$R近寄らないよう警告する$Rイーストダンジョンは$R毒の菌糸に汚染された森。$R一見すると畑にあるかかしの$R姿にしか見えないスタートラー$Rなど危険なモンスターも$R数多く生息している。$R$Rこの毒の森のどこかに、$R精霊が住んでいるという$R伝説がファーイーストでは$R語り継がれている。$R姿を見たという者は皆、$R綺麗なヒスイを手にしていた。,ねこくらげ,
70293164,70293160,1,イーストダンジョン[R4],ACTIVE,AC29-3164,1124,15,1,70293160,0,4,0,0,1,0,0,0,0,0,0,0,151,54,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,ファーイースト評議会も$R近寄らないよう警告する$Rイーストダンジョンは$R毒の菌糸に汚染された森。$R一見すると畑にあるかかしの$R姿にしか見えないスタートラー$Rなど危険なモンスターも$R数多く生息している。$R$Rこの毒の森のどこかに、$R精霊が住んでいるという$R伝説がファーイーストでは$R語り継がれている。$R姿を見たという者は皆、$R綺麗なヒスイを手にしていた。,ねこくらげ,
70293170,70293170,1,地下浄水施設,ACTIVE,AC29-3170,31,16,1,70293170,70293171,0,0,0,1,0,0,0,0,0,0,0,153,8,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,秘密裏に掘り進めていた$R敵の拠点へと通じる$R軍艦島地下トンネルが開通し、$Rついにドミニオンたちに$R反撃のチャンスが巡ってきた。$R$RＤＥＭたちに占領された$Rアクロポリスへと続く$Rこの地下浄水施設には、$Rイクチやドミニオントード$Rなどの不気味なモンスターに$R怯んでいる暇はないのだ。$R$R古より始まった戦歌を$Rこの手で終わらせるために……,ぶなしめじきのこ,
70293171,70293170,1,地下浄水施設[R1],ACTIVE,AC29-3171,1121,16,1,70293170,70293172,1,0,0,1,0,0,0,0,0,0,0,153,14,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,秘密裏に掘り進めていた$R敵の拠点へと通じる$R軍艦島地下トンネルが開通し、$Rついにドミニオンたちに$R反撃のチャンスが巡ってきた。$R$RＤＥＭたちに占領された$Rアクロポリスへと続く$Rこの地下浄水施設には、$Rイクチやドミニオントード$Rなどの不気味なモンスターに$R怯んでいる暇はないのだ。$R$R古より始まった戦歌を$Rこの手で終わらせるために……,ぶなしめじきのこ,
70293172,70293170,1,地下浄水施設[R2],ACTIVE,AC29-3172,1122,16,1,70293170,70293173,2,0,0,1,0,0,0,0,0,0,0,153,22,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,秘密裏に掘り進めていた$R敵の拠点へと通じる$R軍艦島地下トンネルが開通し、$Rついにドミニオンたちに$R反撃のチャンスが巡ってきた。$R$RＤＥＭたちに占領された$Rアクロポリスへと続く$Rこの地下浄水施設には、$Rイクチやドミニオントード$Rなどの不気味なモンスターに$R怯んでいる暇はないのだ。$R$R古より始まった戦歌を$Rこの手で終わらせるために……,ぶなしめじきのこ,
70293173,70293170,1,地下浄水施設[R3],ACTIVE,AC29-3173,1123,16,1,70293170,70293174,3,0,0,1,0,0,0,0,0,0,0,153,35,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,秘密裏に掘り進めていた$R敵の拠点へと通じる$R軍艦島地下トンネルが開通し、$Rついにドミニオンたちに$R反撃のチャンスが巡ってきた。$R$RＤＥＭたちに占領された$Rアクロポリスへと続く$Rこの地下浄水施設には、$Rイクチやドミニオントード$Rなどの不気味なモンスターに$R怯んでいる暇はないのだ。$R$R古より始まった戦歌を$Rこの手で終わらせるために……,ぶなしめじきのこ,
70293174,70293170,1,地下浄水施設[R4],ACTIVE,AC29-3174,1124,16,1,70293170,0,4,0,0,1,0,0,0,0,0,0,0,153,54,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,秘密裏に掘り進めていた$R敵の拠点へと通じる$R軍艦島地下トンネルが開通し、$Rついにドミニオンたちに$R反撃のチャンスが巡ってきた。$R$RＤＥＭたちに占領された$Rアクロポリスへと続く$Rこの地下浄水施設には、$Rイクチやドミニオントード$Rなどの不気味なモンスターに$R怯んでいる暇はないのだ。$R$R古より始まった戦歌を$Rこの手で終わらせるために……,ぶなしめじきのこ,
70293180,70293180,1,海底洞窟,ACTIVE,AC29-3180,31,17,1,70293180,70293181,0,0,1,1,0,0,0,0,0,0,0,145,8,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,ウォーターレイアー島にある$R海底洞窟は、決まった時間に$R水の流れが変わるほの暗い$R水底の世界。$R寒流時にはバルーンジェルや$Rエンジェルフィッシュの群れが$R縦横無尽に忙しなく泳ぎ回り、$R暖流時にはポイズンジェルや$Rスイムフィッシュの群れが$R海中を悠々と漂う。$R$R岩場の隙間から差し込む光が$Rゆらゆらと揺れ、世界から$R切り離された海底洞窟だけの$R独特な時間が流れている……。,湯川,
70293181,70293180,1,海底洞窟[R1],ACTIVE,AC29-3181,1121,17,1,70293180,70293182,1,0,1,1,0,0,0,0,0,0,0,145,14,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,ウォーターレイアー島にある$R海底洞窟は、決まった時間に$R水の流れが変わるほの暗い$R水底の世界。$R寒流時にはバルーンジェルや$Rエンジェルフィッシュの群れが$R縦横無尽に忙しなく泳ぎ回り、$R暖流時にはポイズンジェルや$Rスイムフィッシュの群れが$R海中を悠々と漂う。$R$R岩場の隙間から差し込む光が$Rゆらゆらと揺れ、世界から$R切り離された海底洞窟だけの$R独特な時間が流れている……。,湯川,
70293182,70293180,1,海底洞窟[R2],ACTIVE,AC29-3182,1122,17,1,70293180,70293183,2,0,1,1,0,0,0,0,0,0,0,145,22,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,ウォーターレイアー島にある$R海底洞窟は、決まった時間に$R水の流れが変わるほの暗い$R水底の世界。$R寒流時にはバルーンジェルや$Rエンジェルフィッシュの群れが$R縦横無尽に忙しなく泳ぎ回り、$R暖流時にはポイズンジェルや$Rスイムフィッシュの群れが$R海中を悠々と漂う。$R$R岩場の隙間から差し込む光が$Rゆらゆらと揺れ、世界から$R切り離された海底洞窟だけの$R独特な時間が流れている……。,湯川,
70293183,70293180,1,海底洞窟[R3],ACTIVE,AC29-3183,1123,17,1,70293180,70293184,3,0,1,1,0,0,0,0,0,0,0,145,35,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,ウォーターレイアー島にある$R海底洞窟は、決まった時間に$R水の流れが変わるほの暗い$R水底の世界。$R寒流時にはバルーンジェルや$Rエンジェルフィッシュの群れが$R縦横無尽に忙しなく泳ぎ回り、$R暖流時にはポイズンジェルや$Rスイムフィッシュの群れが$R海中を悠々と漂う。$R$R岩場の隙間から差し込む光が$Rゆらゆらと揺れ、世界から$R切り離された海底洞窟だけの$R独特な時間が流れている……。,湯川,
70293184,70293180,1,海底洞窟[R4],ACTIVE,AC29-3184,1124,17,1,70293180,0,4,0,1,1,0,0,0,0,0,0,0,145,54,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,ウォーターレイアー島にある$R海底洞窟は、決まった時間に$R水の流れが変わるほの暗い$R水底の世界。$R寒流時にはバルーンジェルや$Rエンジェルフィッシュの群れが$R縦横無尽に忙しなく泳ぎ回り、$R暖流時にはポイズンジェルや$Rスイムフィッシュの群れが$R海中を悠々と漂う。$R$R岩場の隙間から差し込む光が$Rゆらゆらと揺れ、世界から$R切り離された海底洞窟だけの$R独特な時間が流れている……。,湯川,
70300010,70300010,1,終淵に立つ最強の竜,ACTIVE,AC30-0010,32,0,4,70300010,70300011,0,0,1,0,0,0,0,0,0,0,0,56,8,92,20,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,「俺の暇潰しに$R　付き合ってくれんかね？$R　やり方は簡単！$R　俺と戦うだけ！$R　勿論、人間に合わせた$R　手加減はするから、$R　安心してちょーだいな！」$R$R人間がくじら岩の最奥まで$R辿り着くことは滅多にない。$Rエミルドラゴンは嬉しそうに$R冒険者に戦いを持ちかける。$R$R「もし俺に勝てたら貴重な物を$R　プレゼントするぜ。」,甲壱,
70300011,70300010,1,終淵に立つ最強の竜[R1],ACTIVE,AC30-0011,1125,0,4,70300010,70300012,1,0,1,0,0,0,0,0,0,0,0,56,22,92,27,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,「俺の暇潰しに$R　付き合ってくれんかね？$R　やり方は簡単！$R　俺と戦うだけ！$R　勿論、人間に合わせた$R　手加減はするから、$R　安心してちょーだいな！」$R$R人間がくじら岩の最奥まで$R辿り着くことは滅多にない。$Rエミルドラゴンは嬉しそうに$R冒険者に戦いを持ちかける。$R$R「もし俺に勝てたら貴重な物を$R　プレゼントするぜ。」,甲壱,
70300012,70300010,1,終淵に立つ最強の竜[R2],ACTIVE,AC30-0012,1126,0,4,70300010,70300013,2,0,1,0,0,0,0,0,0,0,0,56,33,92,36,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,「俺の暇潰しに$R　付き合ってくれんかね？$R　やり方は簡単！$R　俺と戦うだけ！$R　勿論、人間に合わせた$R　手加減はするから、$R　安心してちょーだいな！」$R$R人間がくじら岩の最奥まで$R辿り着くことは滅多にない。$Rエミルドラゴンは嬉しそうに$R冒険者に戦いを持ちかける。$R$R「もし俺に勝てたら貴重な物を$R　プレゼントするぜ。」,甲壱,
