#0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112
#PETID,ペット名,PICTID,種別ID,体の幅,体の長さ,スケール,特殊情報,,,,基本パラメータ,,,,,,,,ステータス,,,,物理攻撃,,,魔法攻撃,,防御力,,,,命中,,,回避,,,クリティカル,,回復力,,攻撃速度,,,属性値,,,,,,,状態異常耐性,,,,,,,,,思考ID(通常時）,,,,,,,,,,思考ID(出現時),,思考ID(瀕死時),,,,,,,,,,思考ID(終焉時）,,スキルリスト,,,,,,,,,,,,,,,,EXP,JOBEXP,ドロップアイテム,ドロップアイテム,,,,,,,騎乗者非表示設定,備考
#,通常ペット名は全角13文字まで,,,,,,飛行,アンデッド,モーションセット番号,LV,腕力,魔力,体力,器用,敏捷,知性,運,魅力,HP,MP,SP,速度,最小,最大,攻撃タイプ,最小,最大,物理－,物理％,魔法－,魔法％,近接,遠隔,魔法,近接,遠隔,魔法,発生,回避,回復力,魔回復力,物理,詠唱,射程,無,火,水,風,土,光,闇,毒,石化,麻痺,睡眠,沈黙,鈍足化,混乱,氷結,気絶,思考ID１,,思考ID2,,思考ID3,,思考ID4,,思考ID5,,思考ID1,,思考ID１,,思考ID2,,思考ID3,,思考ID4,,思考ID5,,思考ID1,,スキルID1,,スキルID2,,スキルID3,,スキルID4,,スキルID5,,スキルID6,,スキルID7,,スキルID8,,,,ドロップ率ID,アイテムID1,アイテムID2,アイテムID3,アイテムID4,アイテムID5,アイテムID6,アイテムID7,,
#,騎乗ペット名は全角16文字まで,,,,,,,,,,STR,MAG,VIT,DEX,AGI,INT,LUK,CHR,,,,移動速度,ATK（MIN）,ATK（MAX）,,M ATK（MIN）,M ATK（MAX）,DEF（-）,DEF（%）,M DEF（-）,M DEF（%）,S HIT,L HIT,魔法命中（状態異常魔法などの発生確率上昇に使用）,S AVOID,L AVOID,魔法耐性（状態異常魔法などの発生確率低下に使用）,クリティカル,クリティカル回避,HP回復率,MP回復率,A SPD,C SPD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#99999999,,99999999,HUMAN,1,1,1,0,0,0,0,127,127,127,127,127,127,127,127,9999,9999,9999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,100,100,100,100,100,100,100,9999,9999,9999,9999,9999,9999,9999,9999,9999,127,9999,127,9999,127,9999,127,9999,127,9999,127,9999,127,9999,127,9999,127,9999,127,9999,127,9999,127,9999,9999,0,9999,0,9999,0,9999,0,9999,0,9999,0,9999,0,9999,0,99999999,99999999,0,99999999,99999999,99999999,99999999,null,99999999,99999999,0,
16380000,黒魔術の箒,16380000,MAGIC_CREATURE_RIDE_4,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,350,0,0,0,40,40,STAB,45,50,25,0,30,0,35,25,35,20,10,10,35,5,150,1,200,200,1,0,0,0,0,0,0,0,50,50,50,50,50,150,50,50,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16390000,カーズド チェア,16390000,MAGIC_CREATURE_RIDE_4,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,540,0,0,0,196,196,STAB,129,129,111,0,54,0,129,48,39,84,45,28,63,0,120,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,150,50,50,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16400000,ネコマタハート（フリル）,16400000,HUMAN_136,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,320,0,0,0,20,20,BLOW,40,40,15,0,10,0,40,20,100,60,20,120,45,20,140,1,200,200,1,0,0,0,0,0,0,0,100,100,100,70,70,70,70,100,70,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16420000,アルカード ロア,16420000,HUMAN_148,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,380,0,0,0,50,55,BLOW,65,65,45,0,45,0,45,25,40,30,30,30,45,7,150,1,210,210,1,0,0,0,0,0,0,0,150,150,100,100,0,0,50,50,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16430000,コウモリぶらんこ（アルカード）,16430000,MACHINE_RIDE_4,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,320,0,0,0,49,49,STAB,43,43,37,0,18,0,30,25,20,28,15,14,30,4,120,1,150,130,1,0,0,0,0,0,0,0,150,0,50,0,150,0,50,0,150,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16440000,エンジェルフェザー アルマ,16440000,HUMAN_149,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,350,0,0,0,40,40,BLOW,50,55,25,0,30,0,35,25,35,20,10,10,35,5,150,1,200,200,1,0,0,0,0,0,0,0,50,50,50,50,50,150,50,50,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16450000,タイニー アルマ,16450000,HUMAN_145,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,380,0,0,0,30,30,BLOW,30,30,25,0,25,0,30,30,100,25,30,0,30,5,100,1,200,200,1,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16460000,ダンプティー アルマ,16460000,HUMAN_146,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,380,0,0,0,30,30,BLOW,30,30,25,0,25,0,30,30,100,25,30,0,30,5,100,1,200,200,1,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16470000,清姫 ロア,16470000,HUMAN_150,1,1,0.98,0,0,0,1,1,1,1,1,1,1,1,1,750,0,0,0,45,45,BLOW,50,50,25,0,35,0,40,40,70,20,10,10,30,4,120,1,200,200,1,0,0,0,0,0,0,0,150,150,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16480000,モーモー アルマ,16480000,HUMAN_151,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,900,0,0,0,55,55,STAB,20,20,25,0,25,0,30,20,40,20,10,10,10,4,120,1,200,200,1,0,0,0,0,0,0,0,150,0,0,0,150,150,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16490000,まきばのポニー（騎乗）,16490000,ANIMAL_RIDE_4,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,225,0,0,0,22,22,BLOW,35,35,12,0,22,0,20,10,25,20,7,7,20,4,60,1,200,200,1,0,0,0,0,0,0,0,150,0,0,0,150,150,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16500000,まきばのポニー,16490000,ANIMAL_152,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,450,0,0,0,55,55,BLOW,50,50,45,0,25,0,48,30,20,30,20,20,30,4,120,1,200,180,1,0,0,0,0,0,0,0,150,0,100,0,150,0,80,0,150,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16550000,ル フェイ ロア,16550000,HUMAN_153,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,400,0,0,0,20,20,BLOW,70,75,15,0,25,0,20,45,25,20,10,10,15,4,120,1,200,200,3,0,0,0,0,0,0,0,100,50,0,50,150,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16560000,ネクロアーマー アルマ,16560000,HUMAN_154,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,600,0,0,0,60,65,SLASH,10,10,15,0,20,0,40,30,40,5,5,5,20,4,120,1,200,200,1,0,0,0,0,0,0,0,70,100,100,70,0,0,0,50,100,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16570000,進撃のチャリオット,16570000,MAGIC_CREATURE_RIDE_4,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,350,0,0,0,40,40,STAB,45,50,25,0,30,0,35,25,35,20,10,10,35,5,150,1,200,200,1,0,0,0,0,0,0,0,50,50,50,50,50,150,50,50,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16580000,紙芝居屋アイリス,16580000,HUMAN_192,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,450,0,0,0,35,35,BLOW,35,35,30,0,30,0,30,30,30,30,30,30,25,5,130,25,200,200,1,0,0,0,0,0,0,0,70,50,50,70,50,50,50,50,70,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16580001,アイリス ロア,16580001,HUMAN_192,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,450,0,0,0,35,35,BLOW,35,35,30,0,30,0,30,30,30,30,30,30,25,5,130,25,200,200,1,0,0,0,0,0,0,0,70,50,50,70,50,50,50,50,70,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16580002,イリス ロア,16580002,HUMAN_192,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,450,0,0,0,35,35,BLOW,35,35,30,0,30,0,30,30,30,30,30,30,25,5,130,25,200,200,1,0,0,0,0,0,0,0,70,50,50,70,50,50,50,50,70,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16590000,バステト ロア,16590000,HUMAN_159,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,600,0,0,0,60,65,BLOW,45,45,20,0,30,0,40,35,35,35,30,25,30,8,130,1,200,200,1,0,0,0,0,0,0,0,100,50,100,0,150,0,50,100,0,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16600000,傀儡のスフィンクス（騎乗）,16600000,MAGIC_CREATURE_RIDE_4,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,225,0,0,0,22,22,BLOW,35,35,12,0,22,0,20,10,25,20,7,7,20,4,60,1,200,200,1,0,0,0,0,0,0,0,150,0,0,0,150,150,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16610000,アンブレラ アルマ,16610000,HUMAN_161,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,500,0,0,0,45,50,BLOW,40,45,35,0,40,0,30,35,40,15,10,10,25,5,140,1,200,200,1,0,0,0,0,0,0,0,100,100,100,70,50,50,100,150,100,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16620000,クラシック カー,16620000,MACHINE_RIDE_4,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,320,0,0,0,49,49,STAB,43,43,37,0,18,0,43,24,13,28,15,14,21,4,120,1,150,130,1,0,0,0,0,0,0,0,100,0,50,0,50,50,50,100,150,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16630000,傀儡のスフィンクス,16600000,MAGIC_CREATURE_160,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,450,0,0,0,55,55,BLOW,50,50,45,0,25,0,48,30,20,30,20,20,30,4,120,1,200,180,1,0,0,0,0,0,0,0,150,0,100,0,150,0,80,0,150,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16650000,キャプテンキッド ロア,16650000,HUMAN_162,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,500,0,0,0,35,35,STAB,30,40,20,0,15,0,50,80,30,15,20,10,20,4,120,1,200,200,3,0,0,0,0,0,0,0,50,50,100,50,50,100,0,0,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16660000,海賊船 マーチャント号,16660000,MACHINE_RIDE_4,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,320,0,0,0,49,49,BLOW,43,43,37,0,18,0,30,25,20,28,15,14,30,4,120,1,150,130,1,0,0,0,0,0,0,0,150,0,50,0,150,0,50,0,150,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16670000,ココッコー アルマ,16670000,HUMAN_163,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,400,0,0,0,35,40,BLOW,40,55,15,0,25,0,40,30,35,35,25,25,15,5,120,1,200,200,1,0,0,0,0,0,0,0,50,50,50,50,0,50,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16680000,ココッコーおさんぽ軍団,16800000,BIRD_RIDE_4,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,350,0,0,0,45,45,BLOW,43,43,37,0,18,0,43,24,13,28,15,14,21,4,120,1,150,130,1,0,0,0,0,0,0,0,150,0,50,0,150,0,50,0,150,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16690000,ホノりん,16690000,ELEMENT_164,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,450,0,0,0,40,40,BLOW,50,50,30,0,35,0,28,30,50,20,20,20,25,5,120,1,150,130,1,0,0,0,0,0,0,0,150,0,50,50,150,0,50,0,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16700000,アワりん,16700000,ELEMENT_165,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,450,0,0,0,40,40,BLOW,50,50,30,0,35,0,28,30,50,20,20,20,25,5,120,1,150,130,1,0,0,0,0,0,0,0,150,0,50,50,150,0,50,0,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16710000,モリりん,16710000,ELEMENT_166,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,450,0,0,0,40,40,BLOW,50,50,30,0,35,0,28,30,50,20,20,20,25,5,120,1,150,130,1,0,0,0,0,0,0,0,150,0,50,50,150,0,50,0,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16720000,ヒカりん,16720000,ELEMENT_167,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,450,0,0,0,40,40,BLOW,50,50,30,0,35,0,28,30,50,20,20,20,25,5,120,1,150,130,1,0,0,0,0,0,0,0,150,0,50,50,150,0,50,0,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16730000,ワルりん,16730000,ELEMENT_168,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,450,0,0,0,40,40,BLOW,50,50,30,0,35,0,28,30,50,20,20,20,25,5,120,1,150,130,1,0,0,0,0,0,0,0,150,0,50,50,150,0,50,0,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16740000,スーパーアイドル デイジー,16740000,HUMAN_174,1,1,1.01,0,0,0,1,1,1,1,1,1,1,1,1,500,0,0,0,30,30,BLOW,45,45,30,0,35,0,28,30,50,20,20,20,25,5,120,1,150,200,1,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16750000,トップアイドル リリー,16750000,HUMAN_175,1,1,1.07,0,0,0,1,1,1,1,1,1,1,1,1,500,0,0,0,30,30,BLOW,45,45,30,0,35,0,28,30,50,20,20,20,25,5,120,1,150,200,1,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16810000,スフィンクス,16810000,ANIMAL_180,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,450,0,0,0,32,32,BLOW,50,50,35,0,30,0,40,20,40,50,25,25,25,6,100,1,200,200,1,0,0,0,0,0,0,0,80,110,50,50,20,30,70,0,120,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16810200,ワイズ スフィンクス,16810200,ANIMAL_181,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,500,0,0,0,42,42,BLOW,78,78,48,0,50,0,55,24,50,68,36,36,34,10,100,1,200,200,1,0,0,0,0,0,0,0,80,110,110,110,50,50,50,50,120,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16850000,カッカラン,16850000,ANIMAL_RIDE_4,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,280,0,0,0,45,45,BLOW,40,40,34,0,15,0,40,21,13,28,15,14,21,4,120,1,150,130,1,0,0,0,0,0,0,0,150,0,50,0,150,0,50,0,150,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16860000,玉藻 ロア,16860000,HUMAN_169,1,1,0.99,0,0,0,1,1,1,1,1,1,1,1,1,650,0,0,0,55,60,BLOW,40,45,25,0,30,0,35,30,20,20,20,20,20,5,120,1,150,130,1,0,0,0,0,0,0,0,100,50,50,50,0,50,50,0,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16870000,白面金毛九尾ノ狐（騎乗）,16870000,ANIMAL_RIDE_4,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,200,0,0,0,18,18,BLOW,25,25,17,0,12,0,19,9,19,22,12,12,12,3,60,1,200,200,1,0,0,0,0,0,0,0,150,50,50,50,50,50,50,50,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16880000,タランチュラ アルマ,16880000,HUMAN_171,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,500,0,0,0,60,65,STAB,50,50,25,0,30,0,40,30,40,20,20,20,15,4,120,1,150,130,2,0,0,0,0,0,0,0,150,40,50,50,150,150,50,0,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16890000,パンキッシュロックステージ,16890000,MACHINE_RIDE_4,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,320,0,0,0,49,49,BLOW,43,43,37,0,18,0,43,24,13,28,15,14,21,4,120,1,150,130,1,0,0,0,0,0,0,0,100,0,50,0,50,50,50,100,150,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16900000,白面金毛九尾ノ狐,16870000,ANIMAL_170,1,1,0.8,0,0,0,1,1,1,1,1,1,1,1,1,400,0,0,0,35,35,BLOW,70,75,33,0,25,0,38,18,38,45,25,25,25,5,120,1,200,200,1,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16910000,ドモヴォイ,16910000,ANIMAL_182,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,450,0,0,0,50,50,BLOW,43,43,30,0,35,0,48,40,90,30,45,30,10,5,120,1,200,200,1,0,0,0,0,0,0,0,50,50,50,0,150,50,50,50,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16920000,ローレライ ロア,16920000,HUMAN_172,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,500,0,0,0,35,40,BLOW,40,45,20,0,30,0,30,35,40,30,30,20,20,5,150,1,150,140,1,0,0,0,0,0,0,0,100,50,50,50,50,0,50,50,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16930000,プリンセスジェリーフィッシュ,16930000,WATER_ANIMAL_RIDE_4,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,320,0,0,0,49,49,BLOW,43,43,37,0,18,0,43,24,13,28,15,14,21,4,120,1,150,130,1,0,0,0,0,0,0,0,100,0,50,0,50,50,50,100,150,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16940000,ベア アルマ,16940000,HUMAN_173,1,1,0.95,0,0,0,1,1,1,1,1,1,1,1,1,650,0,0,0,65,70,BLOW,50,50,25,0,20,0,35,25,35,25,20,10,20,4,120,1,160,130,1,0,0,0,0,0,0,0,100,50,150,50,100,150,0,50,0,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16950000,メリーゴーランド,16950000,MACHINE_RIDE_4,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,320,0,0,0,49,49,BLOW,43,43,37,0,18,0,30,25,20,28,15,14,30,4,120,1,150,130,1,0,0,0,0,0,0,0,150,0,50,0,150,0,50,0,150,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16960000,にしこくん,16960000,ELEMENT_178,1,1,0.55,0,0,0,1,1,1,1,1,1,1,1,1,450,0,0,0,40,40,BLOW,50,50,30,0,35,0,28,30,50,20,20,20,25,5,120,1,150,130,1,0,0,0,0,0,0,0,150,0,50,50,150,0,50,0,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16970000,小鳥遊慧のＭＩＮＤ,16970000,ELEMENT_179,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,500,0,0,0,45,45,BLOW,45,45,30,0,35,0,30,30,50,30,30,30,30,5,120,1,180,180,1,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
