#NPCID,NAME,MAPID,座標Ｘ,座標Ｙ,方向,scale,EVENTID,NOTOUCH,ＰＩＣＴＩＤ,初期モーション,透明度(0~255)この値を 0 以外にすると重くなるので注意してください,デフォルト表示,円形影の描画,FLAG,NPC表示設定,
12001533,ITD门 S房　南,63005000,40,72,4,1,12001533,1,35030000,111,0,0,1,0,0,
12001534,ITD门 S房　北,63005000,40,6,0,1,12001534,1,35030000,111,0,0,1,0,0,
12001535,ITD门 L房　东,62000000,59,31,2,1,12001535,1,35040000,111,0,0,1,0,0,
12001536,ITD门 L房　西,62000000,5,31,6,1,12001536,1,35040000,111,0,0,1,0,0,
12001537,ITD门 L房　南,62000000,32,58,4,1,12001537,1,35040000,111,0,0,1,0,0,
12001538,ITD门 L房　北,62000000,32,4,0,1,12001538,1,35040000,111,0,0,1,0,0,
12001539,ITD门 L房　东,62001000,90,47,2,1,12001539,1,35040000,111,0,0,1,0,0,
12001540,ITD门 L房　西,62001000,6,47,6,1,12001540,1,35040000,111,0,0,1,0,0,
12001541,ITD门 L房　南,62001000,48,89,4,1,12001541,1,35040000,111,0,0,1,0,0,
12001542,ITD门 L房　北,62001000,48,5,0,1,12001542,1,35040000,111,0,0,1,0,0,
12001543,ITD门 通道　南,64000000,12,77,4,1,12001543,1,35050000,111,0,0,1,0,0,
12001544,ITD门 通道　北,64000000,12,1,0,1,12001544,1,35050000,111,0,0,1,0,0,
12001545,ITD门 通道　南,64001000,12,45,4,1,12001545,1,35050000,111,0,0,1,0,0,
12001546,ITD门 通道　北,64001000,12,5,0,1,12001546,1,35050000,111,0,0,1,0,0,
12001547,ITD门 通道　东,64002000,50,10,2,1,12001547,1,35050000,111,0,0,1,0,0,
12001548,ITD门 通道　南,64002000,12,48,4,1,12001548,1,35050000,111,0,0,1,0,0,
12001549,ITD门 通道　西,64003000,5,8,6,1,12001549,1,35050000,111,0,0,1,0,0,
12001550,ITD门 通道　南,64003000,43,46,4,1,12001550,1,35050000,111,0,0,1,0,0,
12001551,ITD门 通道　东,64004000,78,12,2,1,12001551,1,35050000,111,0,0,1,0,0,
12001552,ITD门 通道　西,64004000,2,12,6,1,12001552,1,35050000,111,0,0,1,0,0,
12001553,ITD门 通道　南,64004000,40,50,4,1,12001553,1,35050000,111,0,0,1,0,0,
12001554,ITD门 通道　东,64005000,66,11,1,1,12001554,1,35050000,111,0,0,1,0,0,
12001555,ITD门 通道　西,64005000,10,11,7,1,12001555,1,35050000,111,0,0,1,0,0,
12001556,ITD门 通道　南,64005000,38,72,4,1,12001556,1,35050000,111,0,0,1,0,0,
12001557,ITD门 通道　东,64006000,80,41,2,1,12001557,1,35050000,111,0,0,1,0,0,
12001558,ITD门 通道　西,64006000,4,41,6,1,12001558,1,35050000,111,0,0,1,0,0,
12001559,ITD门 通道　南,64006000,42,79,4,1,12001559,1,35050000,111,0,0,1,0,0,
12001560,ITD门 通道　北,64006000,42,3,0,1,12001560,1,35050000,111,0,0,1,0,0,
12001561,ITD门 通道　东,64007000,130,68,2,1,12001561,1,35050000,111,0,0,1,0,0,
12001562,ITD门 通道　西,64007000,6,68,6,1,12001562,1,35050000,111,0,0,1,0,0,
12001563,ITD门 通道　南,64007000,68,130,4,1,12001563,1,35050000,111,0,0,1,0,0,
12001564,ITD门 通道　北,64007000,68,6,0,1,12001564,1,35050000,111,0,0,1,0,0,
12001565,ITD门 L房　东,61000000,166,89,2,1,12001565,1,35060000,111,0,0,1,0,0,
12001566,ITD门 L房　西,61000000,13,90,6,1,12001566,1,35060000,111,0,0,1,0,0,
12001567,ITD门 L房　南,61000000,90,166,4,1,12001567,1,35060000,111,0,0,1,0,0,
12001568,ITD门 L房　北,61000000,89,13,0,1,12001568,1,35060000,111,0,0,1,0,0,
12001569,ITD门 S房　东,60000000,42,24,2,1,12001569,1,35030000,111,0,0,1,0,0,
12001570,ITD门 S房　西,60000000,8,24,6,1,12001570,1,35030000,111,0,0,1,0,0,
12001571,ITD门 S房　南,60000000,25,41,4,1,12001571,1,35030000,111,0,0,1,0,0,
12001572,ITD门 S房　北,60000000,25,7,0,1,12001572,1,35030000,111,0,0,1,0,0,
12001573,活动用地牢入口,,,,,,,,,,,,,,,
12001575,ITD门　S小房间　东,63009000,38,23,2,1,12001575,1,55140000,111,0,0,1,0,0,
12001576,ITD门　S小房间　西,63009000,10,23,6,1,12001576,1,55140000,111,0,0,1,0,0,
12001577,ITD门　S小房间　南,63009000,24,37,4,1,12001577,1,55140000,111,0,0,1,0,0,
12001578,ITD门　S小房间　北,63009000,24,9,0,1,12001578,1,55140000,111,0,0,1,0,0,
12001579,ITD门　L小房间　东,63010000,41,23,2,1,12001579,1,55140000,111,0,0,1,0,0,
12001580,ITD门　L小房间　西,63010000,7,23,6,1,12001580,1,55140000,111,0,0,1,0,0,
12001581,ITD门　L小房间　南,63010000,24,40,4,1,12001581,1,55140000,111,0,0,1,0,0,
12001582,ITD门　L小房间　北,63010000,24,6,0,1,12001582,1,55140000,111,0,0,1,0,0,
12001583,ITD门　大房间　东,63011000,207,103,2,1,12001583,1,55140000,111,0,0,1,0,0,
12001584,ITD门　大房间　西,63011000,49,151,6,1,12001584,1,55140000,111,0,0,1,0,0,
12001585,ITD门　大房间　南,63011000,164,206,4,1,12001585,1,55140000,111,0,0,1,0,0,
12001586,ITD门　大房间　北,63011000,92,48,0,1,12001586,1,55140000,111,0,0,1,0,0,
12001587,ITD门　直线通道　南,64013000,32,79,4,1,12001587,1,55140000,111,0,0,1,0,0,
12001588,ITD门　直线通道　北,64013000,32,6,0,1,12001588,1,55140000,111,0,0,1,0,0,
12001589,ITD门　右转通道　东,64014000,105,63,2,1,12001589,1,55140000,111,0,0,1,0,0,
12001590,ITD门　右转通道　南,64014000,64,104,4,1,12001590,1,55140000,111,0,0,1,0,0,
12001591,ITD门　左转通道　西,64015000,23,63,6,1,12001591,1,55140000,111,0,0,1,0,0,
12001592,ITD门　左转通道　南,64015000,64,104,4,1,12001592,1,55140000,111,0,0,1,0,0,
12001593,ITD门　Ｔ字通道　东,64016000,105,63,2,1,12001593,1,55140000,111,0,0,1,0,0,
12001594,ITD门　Ｔ字通道　西,64016000,23,63,6,1,12001594,1,55140000,111,0,0,1,0,0,
12001595,ITD门　Ｔ字通道　南,64016000,64,104,4,1,12001595,1,55140000,111,0,0,1,0,0,
12001596,ITD门　十字通道　东,64017000,165,183,2,1,12001596,1,55140000,111,0,0,1,0,0,
12001597,ITD门　十字通道　西,64017000,91,71,6,1,12001597,1,55140000,111,0,0,1,0,0,
12001598,ITD门　十字通道　南,64017000,72,164,4,1,12001598,1,55140000,111,0,0,1,0,0,
12001599,ITD门　十字通道　北,64017000,184,90,0,1,12001599,1,55140000,111,0,0,1,0,0,
12001600,ITD门　入口房间　东,60002000,58,31,2,1,12001600,1,55150000,111,0,0,1,0,0,
12001601,ITD门　入口房间　西,60002000,6,31,6,1,12001601,1,55150000,111,0,0,1,0,0,
12001602,ITD门　入口房间　南,60002000,32,57,4,1,12001602,1,55150000,111,0,0,1,0,0,
12001603,ITD门　入口房间　北,60002000,32,5,0,1,12001603,1,55150000,111,0,0,1,0,0,
12002000,路标,10001000,95,105,1,1,12002000,0,12002000,111,0,1,0,0,0,
12002001,路标,10001000,199,250,2,1,12002001,0,12002000,111,0,1,0,0,0,
12002002,路标,10001000,124,229,6,1,12002002,0,12002000,111,0,1,0,0,0,
12002003,路标,10002000,236,30,5,1,12002003,0,12002000,111,0,1,0,0,0,
12002004,路标,10002000,48,223,4,1,12002004,0,12002000,111,0,1,0,0,0,
12002005,路标,10002000,201,151,2,1,12002005,0,12002000,111,0,1,0,0,0,
12002006,路标,10003000,103,101,2,1,12002006,0,12002000,111,0,1,0,0,0,
12002007,路标,10004000,223,142,2,1,12002007,0,12002000,111,0,1,0,0,0,
12002008,路标,10014000,81,2,0,1,12002008,0,12002000,111,0,1,0,0,0,
12002009,路标,10014000,253,121,2,1,12002009,0,12002000,111,0,1,0,0,0,
12002010,路标,10015000,253,77,2,1,12002010,0,12002000,111,0,1,0,0,0,
12002011,路标,10017000,244,250,3,1,12002011,0,12002000,111,0,1,0,0,0,
12002012,路标,10017000,71,63,4,1,12002012,0,12002000,111,0,1,0,0,0,
12002013,路标,10018000,47,70,4,1,12002013,0,12002000,111,0,1,0,0,0,
12002014,路标,10019000,248,165,0,1,12002014,0,12002000,111,0,1,0,0,0,
12002015,路标,10020000,102,96,5,1,12002015,0,12002000,111,0,1,0,0,0,
12002016,路标,10020000,51,189,5,1,12002016,0,12002000,111,0,1,0,0,0,
12002017,路标,10022000,2,158,6,1,12002017,0,12002000,111,0,1,0,0,0,
12002018,路标,10022000,192,253,4,1,12002018,0,12002000,111,0,1,0,0,0,
12002019,路标,10025000,62,253,4,1,12002010,0,12002000,111,0,1,0,0,0,
12002020,路标,10028000,72,192,0,1,12002020,0,12002000,111,0,1,0,0,0,
12002021,路标,10030000,54,167,4,1,12002017,0,12002000,111,0,1,0,0,0,
12002022,路标,10031000,154,253,4,1,12002008,0,12002000,111,0,1,0,0,0,
12002023,路标,10032000,153,53,2,1,12002023,0,12002000,111,0,1,0,0,0,
12002024,路标,10035000,236,3,6,1,12002024,0,12002000,111,0,1,0,0,0,
12002025,路标,10035000,119,100,2,1,12002025,0,12002000,111,0,1,0,0,0,
12002026,路标,10035000,120,174,4,1,12002026,0,12002000,111,0,1,0,0,0,
12002027,路标,10018100,224,68,2,1,12002027,0,12002000,111,0,1,0,0,0,
12002028,路标,10018100,229,73,2,1,12002028,0,12002000,111,0,1,0,0,0,
12002029,路标,20004000,58,16,0,1,12002029,0,12002000,111,0,1,0,0,0,
12002030,队伍招募广场,10025000,85,119,0,1,12002030,0,12002000,111,0,1,0,0,0,
12002031,队伍招募广场,10025000,85,136,4,1,12002030,0,12002000,111,0,1,0,0,0,
12002032,队伍招募广场,10022000,171,136,4,1,12002030,0,12002000,111,0,1,0,0,0,
12002033,队伍招募广场,10022000,171,119,0,1,12002030,0,12002000,111,0,1,0,0,0,
12002034,队伍招募广场,10031000,136,88,2,1,12002030,0,12002000,111,0,1,0,0,0,
12002035,队伍招募广场,10031000,119,88,6,1,12002030,0,12002000,111,0,1,0,0,0,
12002036,队伍招募广场,10014000,119,169,6,1,12002030,0,12002000,111,0,1,0,0,0,
12002037,队伍招募广场,10014000,136,169,2,1,12002030,0,12002000,111,0,1,0,0,0,
12002038,『蜜蜂巢穴』,10020000,188,56,0,1,12002038,0,12002000,111,0,1,0,0,0,
12002039,『近道』,20004002,20,13,0,1,12002039,0,12002000,111,0,1,0,0,0,
12002040,招牌,20004002,49,70,5,1,12002040,0,12002000,111,0,1,0,0,0,
12002041,招牌,20004002,110,69,1,1,12002041,0,12002000,111,0,1,0,0,0,
12002042,招牌,20004002,57,110,5,1,12002042,0,12002000,111,0,1,0,0,0,
12002043,招牌,20004002,104,100,7,1,12002043,0,12002000,111,0,1,0,0,0,
12002044,招牌,20004002,97,86,5,1,12002044,0,12002000,111,0,1,0,0,0,
12002045,招牌,20004002,110,60,2,1,12002045,0,12002000,111,0,1,0,0,0,
12002046,招牌,20004002,96,31,5,1,12002046,0,12002000,111,0,1,0,0,0,
12002047,招牌,20004002,17,45,7,1,12002047,0,12002000,111,0,1,0,0,0,
12002048,招牌,20004002,66,65,1,1,12002048,0,12002000,111,0,1,0,0,0,
12002049,招牌,20004002,89,41,7,1,12002049,0,12002000,111,0,1,0,0,0,
12002050,招牌,20004002,70,97,1,1,12002050,0,12002000,111,0,1,0,0,0,
12002051,招牌,20004002,21,106,5,1,12002051,0,12002000,111,0,1,0,0,0,
12002052,招牌,20004002,38,34,3,1,12002052,0,12002000,111,0,1,0,0,0,
12002053,队伍招募广场,10061000,136,50,3,1,12002053,0,12002000,111,0,1,0,0,0,
12002054,小心火山碳！,10061000,25,254,4,1,12002054,0,12002000,111,0,1,0,0,0,
12002055,小心火山碳！,10063000,250,43,3,1,12002055,0,12002000,111,0,1,0,0,0,
12002056,路标,10064000,1,37,6,1,12002056,0,12002000,111,0,1,0,0,0,
12002057,谜之团的城寨,10056000,211,1,1,1,12002057,0,12002000,111,0,1,0,0,0,
12002058,请不要过此桥,10056000,142,123,5,1,12002058,0,12002000,111,0,1,0,0,0,
12002059,法伊斯特城入口,10056000,254,144,2,1,12002059,0,12002000,111,0,1,0,0,0,
12002060,前面有危险！,10057000,252,119,2,1,12002060,0,12002000,111,0,1,0,0,0,
12002061,闲杂人等禁止入内！,10054001,156,185,0,1,12002061,0,12002000,111,0,1,0,0,0,
12002062,通往哞哞草原,10054001,1,201,6,1,12002062,0,12002000,111,0,1,0,0,0,
12002063,法伊斯特城入口,10054001,165,254,4,1,12002059,0,12002000,111,0,1,0,0,0,
12002064,法伊斯特城入口,10068000,138,1,0,1,12002059,0,12002000,111,0,1,0,0,0,
12002065,命运的岔道口,10068000,135,60,4,1,12002065,0,12002000,111,0,1,0,0,0,
12002070,道具箱,10018101,199,70,4,1,12001008,0,12001000,111,0,1,0,0,0,
12002071,道具票交换机,10018101,197,70,4,1,12001012,0,12001012,111,0,1,0,0,0,
12002072,委托告示板,10023000,186,108,0,1,12002072,0,12001041,111,0,1,1,0,0,
12002073,背包商人,,,,,,,,,,,,,,,
12002074,禁止事項,10059000,87,154,3,1,12002074,0,12002000,111,0,1,0,0,0,
12002075,禁止事項,10059001,87,154,3,1,12002074,0,12002000,111,0,1,0,0,0,
12002076,路标,10059100,153,178,1,1,12002076,0,12002000,111,0,1,0,0,0,
12002077,路标,10059101,153,178,1,1,12002076,0,12002000,111,0,1,0,0,0,
12002078,路标,10059102,153,178,1,1,12002076,0,12002000,111,0,1,0,0,0,
12002079,禁止事項,10059002,87,154,3,1,12002074,0,12002000,111,0,1,0,0,0,
12002080,路标,10059103,153,178,1,1,12002076,0,12002000,111,0,1,0,0,0,
12002081,清扫中,10059002,102,45,1,1,12002081,0,12002000,111,0,1,0,0,0,
12002082,清扫中,10059002,104,52,2,1,12002081,0,12002000,111,0,1,0,0,0,
12002083,清扫中,10059002,99,58,3,1,12002081,0,12002000,111,0,1,0,0,0,
12002084,禁止事項,10059003,87,154,3,1,12002074,0,12002000,111,0,1,0,0,0,
12002087,通天塔之门,11058000,127,154,0,1,12002087,1,12002087,111,0,1,1,0,0,
12002088,通天塔的钥匙孔,11058000,131,155,0,1,12002088,0,12002088,111,0,1,1,0,0,
12002089,通天塔之门,10058000,127,154,0,1,12002089,1,12002087,111,0,1,1,0,0,
12002090,通天塔的钥匙孔,10058000,131,155,0,1,12002090,0,12002088,111,0,1,1,0,0,
12002091,通天塔之门,11058001,127,154,0,1,12002091,1,12002087,111,0,1,1,0,0,
12002092,通天塔的钥匙孔,11058001,131,155,0,1,12002092,0,12002088,111,0,1,1,0,0,
12002093,道具箱,12021000,90,198,4,1,12002093,0,12001000,111,0,1,0,0,0,
12002094,道具箱,12021000,90,56,0,1,12002093,0,12001000,111,0,1,0,0,0,
12002095,通天塔之门,12058000,127,154,0,1,12002095,1,12002087,111,0,1,1,0,0,
12002096,通天塔的钥匙孔,12058000,131,155,0,1,12002096,0,12002088,111,0,1,1,0,0,
12002097,道具票交换机,12021000,87,198,4,1,12002097,0,12001012,111,0,1,0,0,0,
12002098,道具票交换机,12021000,87,56,0,1,12002097,0,12001012,111,0,1,0,0,0,
12002099,通天塔之门,50063000,127,154,0,1,12002095,1,12002087,111,0,1,1,0,0,
12002100,通天塔的钥匙孔,50063000,131,155,0,1,12002096,1,12002088,111,0,1,1,0,0,
12002101,纸箱,12058000,144,237,6,1,12002101,0,12002101,111,0,1,0,0,0,
12002102,纸箱,50063000,144,237,6,1,12002102,0,12002101,111,0,1,0,0,0,
12002104, ,12022001,60,160,2,1,12002104,1,12002104,111,0,2,0,6b15,1,
12002105,卡片收藏夹,,,,,,,,,,,,,,,
12003000,炎之蝶,10064000,161,119,4,1,12003000,0,12003000,111,0,1,1,0,0,
12003001,炎之蝶,10064000,163,119,4,1,12003001,0,12003000,111,0,1,1,0,0,
13000159,蒂塔,20013003,61,69,6,1,13000159,0,13000159,111,0,1,0,0,0,
13000160,DEM-00,50031000,10,15,1,1,13000160,1,13000160,111,0,1,0,0,0,
13000161,机器猎犬,50031000,4,17,7,1,13000161,1,13000161,111,0,1,0,0,0,
13000162,司令官,50030000,6,8,0,1,13000162,0,13000162,111,0,1,0,0,0,
13000163,操作员,50030000,9,13,0,1,13000163,0,13000163,135,0,1,0,0,0,
13000164,操作员,50030000,2,13,0,1,13000164,0,13000163,135,0,1,0,0,0,
13000165,蒂塔,50032000,100,25,4,1,13000165,0,13000159,111,0,1,0,0,0,
13000166,机器猎犬,50031000,11,19,3,1,13000161,1,13000161,111,0,1,0,0,0,
13000172,机器猎犬,50032000,103,35,1,1,13000172,1,13000161,111,0,1,0,0,0,
13000173,机器猎犬,50032000,106,14,3,1,13000173,1,13000161,111,0,1,0,0,0,
13000174,DEM-00,50032000,92,28,7,1,13000174,1,13000160,111,0,1,0,0,0,
13000175,DEM-00,50032000,109,21,1,1,13000175,1,13000160,111,0,1,0,0,0,
13000176,蒂塔,30203000,15,20,4,1,13000176,0,13000159,111,0,1,0,0,0,
13000177,蒂塔,30204000,15,20,4,1,13000177,0,13000159,111,0,1,0,0,0,
13000178,蒂塔,30205000,17,19,4,1,13000178,0,13000159,111,0,1,0,0,0,
13000179,蒂塔,30203001,15,20,4,1,13000179,0,13000159,111,0,1,0,0,0,
13000180,蒂塔,30203002,15,20,4,1,13000180,0,13000159,111,0,1,0,0,0,
13000181,蒂塔,30204001,15,20,4,1,13000181,0,13000159,111,0,1,0,0,0,
13000182,蒂塔,30204002,15,20,4,1,13000182,0,13000159,111,0,1,0,0,0,
13000183,蒂塔,30205001,17,19,4,1,13000183,0,13000159,111,0,1,0,0,0,
13000184,蒂塔,30205002,17,19,4,1,13000184,0,13000159,111,0,1,0,0,0,
13000309,换装测试,20013003,66,65,6,1,13000309,0,11000155,111,0,1,0,0,0,
13000310,红色的影子,50114000,10,39,4,1,13000310,0,13000308,111,0,2,0,0f80,1,
13000311,抵抗军成员调查员,12021000,142,180,0,1,13000311,0,11001620,111,0,1,0,0,0,
13000312,作业中的DEM,50116000,26,25,0,1,13000312,0,13000312,111,0,1,0,0,0,
13000313,谜之女性,50117000,27,233,3,1,13000313,0,40740000,111,0,1,0,0,0,
13000314, ,10070000,60,98,0,1,13000314,0,41135400,111,0,2,0,0f90,1,
13000315,蒂塔,50152000,15,20,4,1,13000315,0,11000158,111,0,1,0,0,1,
13000316,DEM少女,50152000,14,19,5,1,13000315,0,11002177,111,0,1,0,0,1,
13000317,X-1,11076000,90,90,6,0.7,13000317,0,13000313,111,0,1,0,0,1,
13000318,X-1之影,11076000,90,50,0,0.7,13000318,0,13000313,111,0,1,0,4d55,0,
13000319,,11076000,92,90,2,0.7,13000319,0,0,111,0,2,0,4d61,1,
13000320,DEM「衣」,11076000,88,88,7,1,13000320,0,11002430,111,0,1,0,4d55,0,
13000321,DEM「脚」,11076000,88,92,5,1,13000321,0,13000312,111,0,1,0,4d55,0,
13000322,DEM「腕」,11076000,92,88,1,1,13000322,0,19010048,111,0,1,0,4d55,0,
13000323,DEM「身躯」,11076000,92,92,3,1,13000323,0,11002180,111,0,1,0,4d55,0,
13000324,谁来的电话,21193000,78,41,2,1,13000324,0,41135700,111,0,2,0,4d62,1,
#,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
##11001997,DEM少年,,,,2,1,11001997,0,11001997,111,0,2,0,1c93,1,
##11001999,ＤＥＭの少年,12058000,144,236,6,1,11001999,0,11001999,111,0,2,0,1c94,1,
##11002000,DEM少年,,,,2,1,11002000,0,11002000,111,0,2,0,1c92,1,
##11002010,緑輸送用ダンボール,,,,2,1,11002010,0,12002101,111,0,2,0,1c93,1,
#▼年賀メール用（12001052：アイテムチケット交換機）,,,,,,,,,,,,,0,,,
#10000000,,0,,,,,,,,,,,,,,
#10000001,,0,,,,,,,,,,,,,,
#10000002,,0,,,,,,,,,,,,,,
#11000005,占い屋店員,30001000,2,1,0,1.05,11000005,0,11000005,111,0,1,0,0,0,
#11000045,,,,,,,,,,111,0,1,0,,,
#11000046,,,,,,,,,,111,0,1,0,,,
#11000047,,,,,,,,,,111,0,1,0,,,
#11000067,トンカ用商人,10001000,,,,1.05,11000067,0,11000050,111,0,1,0,0,0,
#11000068,天塔商人,10001000,,,,1.05,11000068,0,11000050,111,0,1,0,0,0,
#11000072,個性のない男,10023000,116,205,4,1,11000072,0,11000072,111,0,1,0,0,0,
#11000073,ぶりっこ,10023000,197,145,2,1,11000073,0,11000073,111,0,1,0,0,0,
#11000074,真面目そうな男,10023000,117,85,0,1,11000074,0,11000074,111,0,1,0,0,0,
#11000075,セクシーな女の人,10023000,97,73,2,1,11000075,0,11000075,111,0,1,0,0,0,
#11000174,インスマウス,30030002,2,5,4,1,11000174,0,11000139,111,0,1,0,0,0,
#11000175,タイニー,30030002,4,3,2,1,11000175,0,11000357,111,0,1,0,0,0,
#11000176,ホムラ,30030002,0,4,6,1,11000176,0,11000176,111,0,1,0,0,0,
#11000177,アイシー,30030002,0,1,6,1,11000177,0,11000177,111,0,1,0,0,0,
#11000178,ピボット,30030002,4,4,2,1,11000178,0,11000178,111,0,1,0,0,0,
#11000179,ニンフ,30030002,4,2,2,1,11000179,0,11000179,111,0,1,0,0,0,
#11000180,ピーノ,30030002,4,1,2,1,11000180,0,11000180,111,0,1,0,0,0,
#11000181,エミル,30030001,1,4,4,1,11000181,0,11000154,111,0,1,0,0,0,
#11000182,マーシャ,30030001,3,4,4,1,11000182,0,11000153,111,0,1,0,0,0,
#11000183,ティタ,20002003,32,63,2,1,11000183,0,11000158,111,0,1,0,0,0,
#11000184,ルルイエ,20002003,52,72,2,1,11000184,0,11000155,111,0,1,0,0,0,
#11000185,ベリアル,20002003,72,75,4,1,11000185,0,11000156,111,0,1,0,0,0,
#11000186,エミル,20002003,96,17,0,1,11000186,0,11000154,111,0,1,0,0,0,
#11000187,東軍騎士団兵士,20080006,43,25,2,1,11000187,0,11000033,111,0,1,0,0,0,
#11000188,西軍騎士団兵士,20080006,7,25,6,1,11000187,0,11000034,111,0,1,0,0,0,
#11000189,南軍騎士団兵士,20080006,25,7,0,1,11000187,0,11000035,111,0,1,0,0,0,
#11000190,北軍騎士団兵士,20080006,25,43,4,1,11000187,0,11000036,111,0,1,0,0,0,
#11000259,復活の戦士,10050000,223,127,6,1.1,11000259,0,11000347,111,0,1,0,0,0,
#11000263,シアターマスター,30183000,11,7,0,1,11000262,0,11000261,111,0,1,0,0,0,
#11000355,復活の戦士,10035000,59,174,0,1.1,11000355,0,11000347,111,0,1,0,0,0,
#11000373,復活の戦士,10002000,41,227,3,1.1,11000373,0,11000347,111,0,1,0,0,0,
#11000397,ブリーダーのお兄さん,10018100,202,88,7,1,11000397,0,11000287,111,0,1,0,0,0,
#11000412,案内看板,10018100,229,73,2,1,11000412,0,11000259,111,0,1,0,0,0,
#11000416,村のペットドクター,0,0,0,0,1,11000416,0,11000416,111,0,1,0,0,0,
#11000417,村のペットドクター,0,0,0,0,1,11000417,0,11000416,111,0,1,0,0,0,
#11000418,村のペットドクター,0,0,0,0,1,11000418,0,11000416,111,0,1,0,0,0,
#11000419,アイテムのイベント用,0,0,0,0,1,11000419,0,0,111,0,1,0,0,0,
#11000420,アイテムのイベント用,0,0,0,0,1,11000420,0,0,111,0,1,0,0,0,
#11000421,アイテムのイベント用,0,0,0,0,1,11000421,0,0,111,0,1,0,0,0,
#11000422,アイテムのイベント用,0,0,0,0,1,11000422,0,0,111,0,1,0,0,0,
#11000423,アイテムのイベント用,0,0,0,0,1,11000423,0,0,111,0,1,0,0,0,
#11000424,アイテムのイベント用,0,0,0,0,1,11000424,0,0,111,0,1,0,0,0,
#11000425,アイテムのイベント用,0,0,0,0,1,11000425,0,0,111,0,1,0,0,0,
#11000426,アイテムのイベント用,0,0,0,0,1,11000426,0,0,111,0,1,0,0,0,
#11000427,アイテムのイベント用,0,0,0,0,1,11000427,0,0,111,0,1,0,0,0,
#11000435,酒屋店員,10025000,105,136,4,1,11000435,0,11000435,304,0,1,0,0,0,
#11000436,酒屋店員,10022000,88,119,0,1,11000436,0,11000436,304,0,1,0,0,0,
#11000437,酒屋店員,10031000,119,118,6,1,11000437,0,11000437,304,0,1,0,0,0,
#11000438,酒屋店員,10014000,136,150,2,1,11000438,0,11000438,304,0,1,0,0,0,
#11000454,案内看板,20004000,58,16,0,1,11000454,0,11000259,111,0,1,0,0,0,
#11000511,ヴァレリア,10023000,126,62,4,1,11000511,0,11000511,111,0,1,0,0,0,
#11000512,エミル,10023000,127,141,0,1,11000512,0,11000154,111,0,1,0,0,0,
#11000513,マーシャ,10018100,217,79,4,1,11000513,0,11000153,111,0,1,0,0,0,
#11000514,ベリアル,10046000,197,233,4,1,11000514,0,11000156,111,0,1,0,0,0,
#11000515,タイタス,10035000,74,223,5,1,11000515,0,11000157,111,0,1,0,0,0,
#11000516,ティタ,10001000,105,31,0,1,11000516,0,11000158,111,0,1,0,0,0,
#11000518,スカウトギルドメンバー,10002000,41,227,3,1.1,11000518,0,11000517,111,0,1,0,0,0,
