#アイテム合成レシピ設定シート,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#基本設定枠,取得経験値の適正設定枠,,,,合成に必要なスキルや素材アイテム設定枠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#基本情報,取得経験値の適正LV情報,,,,,,,合成に必要な,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,適正BaseLV,,適正JobLV,,,,,料金情報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#通し番号,MIN,MAX,MIN,MAX,スキルID,Lv,スキルID,料金,アイテムID,アイテムID,個数,アイテムID,個数,アイテムID,個数,アイテムID,個数,アイテムID,個数,確率,アイテムID,個数,確率,アイテムID,個数,確率,アイテムID,個数,確率,アイテムID,個数,確率,アイテムID,個数,確率,アイテムID,個数,確率,アイテムID,個数,確率
#アイテム精製LV1(1～20),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425,1,5,1,5,2032,5,0,0,0,10020700,1,10011207,1,0,0,0,0,10020707:3025,1,80,10020707:9100,1,5,10020707:9101,1,5,10001250,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1426,1,5,1,5,2032,1,0,0,0,10020407,1,10031900,1,0,0,0,0,10020700,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#土属性スクロール作成（1431～1440）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1431,1,5,1,5,2033,1,0,0,0,10020700,1,10011205,1,0,0,0,0,10020705:3041,1,80,10020705:9100,1,5,10020705:9101,1,5,10001250,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1432,1,5,1,5,2033,2,0,0,0,10020700,1,10011205,1,0,0,0,0,10020705:3042,1,80,10020705:9100,1,5,10020705:9101,1,5,10001250,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1433,1,5,1,5,2033,3,0,0,0,10020700,1,10011205,1,0,0,0,0,10020705:3044,1,80,10020705:9100,1,5,10020705:9101,1,5,10001250,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1434,1,5,1,5,2033,4,0,0,0,10020700,1,10011205,1,0,0,0,0,10020705:3053,1,80,10020705:9100,1,5,10020705:9101,1,5,10001250,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1435,1,5,1,5,2033,5,0,0,0,10020700,1,10011205,1,0,0,0,0,10020705:3049,1,80,10020705:9100,1,5,10020705:9101,1,5,10001250,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1436,1,5,1,5,2033,1,0,0,0,10020407,1,10031900,1,0,0,0,0,10020700,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#鎧製造LV5～（1441～1480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1441,85,90,40,47,2017,5,0,5000,0,60008100,1,10032700,1,10077905,1,10024203,4,10018002,10,77,0,0,0,0,0,0,0,0,0,60008101,1,65,60008102,1,5,60008103,1,1,0,0,0
1442,85,90,40,47,2017,5,0,5000,0,50243400,1,10032700,1,10077905,1,10024205,4,10018002,10,77,0,0,0,0,0,0,0,0,0,50243401,1,65,50243402,1,5,50243403,1,1,0,0,0
1443,85,90,40,47,2017,5,0,5000,0,50243500,1,10032700,1,10077905,1,10024207,4,10018002,10,77,0,0,0,0,0,0,0,0,0,50243501,1,65,50243502,1,5,50243503,1,1,0,0,0
#感謝の気持ち,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481,5,10,8,13,9118,1,0,0,0,10048010,1,0,0,0,0,0,0,10048011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#MOBフィギュア作成（1491～1500）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,10,15,10,15,2024,1,0,1000,0,10020758,1,10015400,10,0,0,0,0,10017151,1,90,10001250,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1492,10,15,10,15,2024,1,0,1000,0,10020758,1,10015401,1,0,0,0,0,10017151,1,90,10001250,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#杖製作LV1（1501～1520）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501,5,10,8,13,2021,1,0,100,0,10016605,1,10002202,1,0,0,0,0,60070000,1,100,0,0,0,0,0,0,0,0,0,60070001,1,5,60070002,1,3,60070003,1,1,0,0,0
#杖製作LV2（1521～1540）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521,4,9,2,6,2021,2,0,1000,0,10044100,1,10002202,1,0,0,0,0,60070100,1,100,0,0,0,0,0,0,0,0,0,60070101,1,5,60070102,1,3,60070103,1,1,0,0,0
#杖製作LV3（1541～1560）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541,10,15,8,13,2021,3,0,2000,0,10044100,1,10038500,1,10002202,1,0,0,60070200,1,100,0,0,0,0,0,0,0,0,0,60070201,1,5,60070202,1,3,60070203,1,1,0,0,0
1542,55,61,29,34,2021,3,0,2000,0,61040180,1,10016603,1,0,0,0,0,61040100,1,100,0,0,0,0,0,0,0,0,0,61040104,1,1,0,0,0,0,0,0,0,0,0
1543,30,35,13,18,2021,3,0,2000,0,10094900,10,10094600,30,0,0,0,0,60088100,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,30,35,13,18,2021,3,0,2000,0,10094600,10,10101200,30,0,0,0,0,60073700,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1545,30,35,13,18,2021,3,0,2000,0,10094600,5,10095300,15,0,0,0,0,60073700,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1546,30,35,13,18,2021,3,0,2000,0,10094600,10,10096800,30,0,0,0,0,61040800,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1547,30,35,13,18,2021,3,0,2000,0,10094600,5,10096850,15,0,0,0,0,61040800,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#杖製作LV4（1561～1580）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561,20,25,12,17,2021,4,0,4000,0,10044101,1,10012500,1,10002202,1,0,0,60070300,1,100,0,0,0,0,0,0,0,0,0,60070301,1,5,0,0,0,0,0,0,0,0,0
1562,55,61,22,27,2021,4,0,4000,0,10034506,1,10016603,1,10016601,1,0,0,61040200,1,100,0,0,0,0,0,0,0,0,0,61040204,1,1,0,0,0,0,0,0,0,0,0
#杖製作LV5（1581～1600）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581,50,55,15,20,2021,5,0,5000,0,10044102,1,10005450,1,10043701,1,10002202,1,60071100,1,100,0,0,0,0,0,0,0,0,0,60071101,1,1,0,0,0,0,0,0,0,0,0
1582,30,35,12,17,2021,5,0,5000,0,10046000,1,10037601,1,10044102,1,10043900,1,60040800,1,100,0,0,0,0,0,0,0,0,0,60040801,1,3,60040802,1,3,60040803,1,3,0,0,0
1583,76,81,35,40,2021,5,0,5000,0,10040003,1,10043707,1,10012300,1,0,0,60072300,1,100,0,0,0,0,0,0,0,0,0,60072304,1,1,0,0,0,0,0,0,0,0,0
1584,55,61,29,34,2021,5,0,5000,0,61040380,1,10016603,1,0,0,0,0,61040300,1,100,0,0,0,0,0,0,0,0,0,61040304,1,4,61040305,1,4,0,0,0,0,0,0
1585,10,15,8,13,2021,5,0,5000,0,10029400,1,10024000,1,0,0,0,0,60081300,1,100,0,0,0,0,0,0,0,0,0,60081301,1,3,60081302,1,1,0,0,0,0,0,0
1586,53,58,29,34,2021,5,0,5000,0,10030300,1,10011302,1,0,0,0,0,60071000,1,100,0,0,0,0,0,0,0,0,0,60071001,1,3,60071002,1,1,0,0,0,0,0,0
1587,79,84,34,39,2021,5,0,5000,0,10025206,1,10040003,1,10014300,1,0,0,60072000,1,100,0,0,0,0,0,0,0,0,0,60072001,1,3,60072002,1,1,0,0,0,0,0,0
#金属製品処理キット作成,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,10,15,8,13,2083,1,0,0,0,10023850,1,10020209,1,0,0,0,0,10047800,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,20,25,11,16,2083,1,0,0,0,10023851,1,10015600,2,0,0,0,0,10047801,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,30,35,13,18,2083,1,0,0,0,10023852,1,10020209,2,10015600,2,10016100,2,10047802,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#装飾品修理キット作成,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610,10,15,8,13,2084,1,0,0,0,10015700,1,10013350,10,10023750,1,0,0,10047810,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,10,15,8,13,2084,1,0,0,0,10015700,1,10014500,10,10023750,1,0,0,10047810,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,20,25,11,16,2084,1,0,0,0,10015710,1,10012000,1,10023751,1,0,0,10047811,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,20,25,11,16,2084,1,0,0,0,10015710,1,10012100,1,10023751,1,0,0,10047811,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,20,25,11,16,2084,1,0,0,0,10015710,1,10012200,1,10023751,1,0,0,10047811,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,20,25,11,16,2084,1,0,0,0,10015710,1,10012400,1,10023751,1,0,0,10047811,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1616,30,35,13,18,2084,1,0,0,0,10015300,1,10012000,1,10023752,1,0,0,10047812,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,30,35,13,18,2084,1,0,0,0,10015300,1,10012100,1,10023752,1,0,0,10047812,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618,30,35,13,18,2084,1,0,0,0,10015300,1,10012200,1,10023752,1,0,0,10047812,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,30,35,13,18,2084,1,0,0,0,10015300,1,10012400,1,10023752,1,0,0,10047812,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#衣服修繕キット作成,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620,10,15,8,13,2085,1,0,0,0,10019704,1,10021300,1,0,0,0,0,10047820,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,20,25,11,16,2085,1,0,0,0,10019705,1,10045901,2,0,0,0,0,10047821,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,30,35,13,18,2085,1,0,0,0,10019706,1,10021300,2,10045901,2,10045902,2,10047822,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#木製品修理キット作成,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630,10,15,8,13,2086,1,0,0,0,10047900,1,10016300,1,0,0,0,0,10047830,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,20,25,11,16,2086,1,0,0,0,10047950,1,10016400,2,0,0,0,0,10047831,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1632,30,35,13,18,2086,1,0,0,0,10047951,1,10016200,2,10016300,2,10016400,2,10047832,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#革製品補修キット作成,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640,10,15,8,13,2087,1,0,0,0,10031550,1,10020200,1,0,0,0,0,10047840,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1641,20,25,11,16,2087,1,0,0,0,10031551,1,10020300,2,0,0,0,0,10047841,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1642,30,35,13,18,2087,1,0,0,0,10031552,1,10020300,2,10020201,2,10020202,2,10047842,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#機械修理キット作成,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1650,10,15,8,13,2088,1,0,0,0,10023650,1,10018000,1,0,0,0,0,10047850,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,20,25,11,16,2088,1,0,0,0,10023651,1,10018001,3,0,0,0,0,10047851,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652,30,35,13,18,2088,1,0,0,0,10023652,1,10018002,1,10018001,1,10018000,1,10047852,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#機械組み立てLV1（1660～1669）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1660,1,5,1,5,2039,1,0,100,0,60096150,2,0,0,0,0,0,0,60096152,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,1,5,1,5,2039,1,0,100,0,60096150,1,60096151,1,0,0,0,0,60096153,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,1,5,1,5,2039,1,0,100,0,60096151,1,60096150,1,0,0,0,0,60096154,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,1,5,1,5,2039,1,0,100,0,60096151,2,0,0,0,0,0,0,60096155,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#生絞り,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,1,5,1,5,2023,1,0,150,0,10002800,10,0,0,0,0,0,0,10001900,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,1,5,1,5,2023,2,0,150,0,10003000,10,0,0,0,0,0,0,10001900,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,1,5,1,5,2023,2,0,150,0,10003300,10,0,0,0,0,0,0,10001900,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,1,5,1,5,2023,2,0,150,0,10003400,10,0,0,0,0,0,0,10001900,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#2089園芸　ＬＶ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,5,10,8,13,2089,1,0,0,60041300,10005632,3,10022311,1,10030700,5,0,0,31100000,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711,10,15,8,13,2089,1,0,0,60041300,10005630,2,10022311,1,10030700,5,10046700,1,31100100,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,5,10,8,13,2089,1,0,0,60041300,10005626,2,10022311,1,10030700,5,0,0,31100200,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713,16,21,10,15,2089,1,0,0,60041300,10005625,20,10001151,30,0,0,0,0,30010054,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1714,1,5,1,5,2089,1,0,0,60041300,10022311,50,0,0,0,0,0,0,30010053,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,24,29,11,16,2089,1,0,0,60041300,10022311,6,10030700,5,10005630,12,10034200,25,31100300,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716,24,29,11,16,2089,1,0,0,60041300,10022311,6,10030700,5,10005626,12,10034200,25,31100301,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717,24,29,11,16,2089,1,0,0,60041300,10022311,6,10030700,5,10005631,12,10034200,25,31100302,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718,24,29,11,16,2089,1,0,0,60041300,10022311,6,10030700,5,10005627,12,10034200,25,31100303,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719,24,29,11,16,2089,1,0,0,60041300,10022311,6,10030700,5,10005632,12,10034200,25,31100304,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720,24,29,11,16,2089,1,0,0,60041300,10022311,6,10030700,5,10005628,12,10034200,25,31100308,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1721,5,10,8,13,2089,1,0,0,60041300,10005629,3,10022311,1,10030700,5,0,0,31100001,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722,10,15,8,13,2089,1,0,0,60041300,10005629,2,10022311,1,10030700,5,10046700,1,31100101,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,5,10,8,13,2089,1,0,0,60041300,10005629,2,10022311,1,10030700,5,0,0,31100201,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,11,16,10,15,2089,1,1004,0,10064700,10022311,3,10014600,5,10015400,5,0,0,31101400,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,29,34,14,19,2089,1,1004,0,10064700,31101400,1,10005610,10,10030700,10,10035600,5,31101500,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726,29,34,13,18,2089,1,1004,0,10064700,10017300,5,10001800,30,10012200,3,10021901,5,31113100,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1727,32,37,12,17,2089,1,1004,0,10064600,30010055,1,10005625,15,10001151,15,10022311,10,30010059,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728,36,41,13,18,2089,1,1004,0,0,10001800,30,10030100,1,10025400,2,0,0,31113200,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729,40,45,18,23,2089,1,1004,0,10064600,31100100,4,31110000,2,10045200,10,0,0,31113300,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1730,55,61,29,34,2089,1,1004,0,10064600,10022311,10,31100000,5,31100001,5,31100800,3,31113400,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,30,35,14,19,2089,1,1004,0,10023800,10028400,1,10023900,15,10024010,10,10020308,2,10064500,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1732,56,61,29,34,2089,1,1004,0,10023800,10131609,3,0,0,0,0,0,0,31166300,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1733,51,56,26,31,2089,1,1004,0,10023800,10131609,2,0,0,0,0,0,0,31166310,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1734,30,35,18,23,2089,1,1004,0,10023800,10131609,1,0,0,0,0,0,0,31166320,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1735,66,71,33,38,2089,1,1004,0,10023800,10131609,4,0,0,0,0,0,0,31166330,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1736,66,71,33,38,2089,1,1004,0,10023800,31166300,1,31166310,1,31166320,1,0,0,31166330,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#2089園芸　ＬＶ2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740,18,23,11,16,2089,2,0,0,60041300,10022311,1,10030700,5,10005625,5,10017300,2,31060400,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,55,61,20,25,2089,2,0,0,60041300,10022311,2,10030700,5,10005632,7,10057700,20,31100400,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,46,51,14,19,2089,2,0,0,60041300,10022311,1,10030700,5,10005626,3,10057700,10,31100500,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743,60,65,25,30,2089,2,0,0,60041300,10022311,3,10030700,5,10005628,5,10057700,30,31100600,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1744,16,21,11,16,2089,2,0,0,60041300,10022311,1,10030700,5,10005626,3,10017300,1,31100700,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1745,16,21,11,16,2089,2,0,0,60041300,10022311,2,10030700,5,10005625,5,10017300,1,31100800,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,70,75,31,36,2089,2,0,0,60041300,10022311,6,10030700,5,10005628,12,10057700,60,31100900,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#2025品種改良（イベント?花火大会orバレンタイン）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#1800,2,7,2,6,2025,1,0,0,0,10048557,1,10013106,1,0,0,0,0,10048562,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#1801,2,7,2,6,2025,1,0,0,0,10048557,1,10013104,1,0,0,0,0,10048563,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#1802,2,7,2,6,2025,1,0,0,0,10048557,1,10013103,1,0,0,0,0,10048564,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#1803,2,7,2,6,2025,1,0,0,0,10048557,1,10013102,1,0,0,0,0,10048565,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#1800,1,5,1,5,2025,1,0,0,0,10019808,10,0,0,0,0,0,0,10063251,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#1801,1,5,1,5,2025,1,0,0,0,10063251,10,10001101,1,0,0,0,0,10063200,10,99,10001250,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#1802,1,5,1,5,2025,1,0,0,0,10063251,10,10001103,1,0,0,0,0,10063203,10,99,10001250,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#1803,1,5,1,5,2025,1,0,0,0,10063251,10,10001109,1,0,0,0,0,10063209,10,99,10001250,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#1804,1,5,1,5,2025,1,0,0,0,10063251,10,10001103,1,10001109,1,0,0,10063213,10,99,10001250,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#1805,1,5,1,5,2025,1,0,0,0,10063251,10,10001101,1,10001112,1,0,0,10063214,10,99,10001250,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#2448品種改良（ガーデナー用）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,5,10,3,7,2448,1,0,0,0,10005602,10,0,0,0,0,0,0,10064400,1,85,10064402,1,5,10064404,1,5,10064403,1,5,0,0,0,0,0,0,0,0,0,0,0,0
1811,5,10,3,7,2448,1,0,0,0,10005603,10,0,0,0,0,0,0,10064400,1,85,10064402,1,5,10064404,1,5,10064403,1,5,0,0,0,0,0,0,0,0,0,0,0,0
1812,5,10,3,7,2448,1,0,0,0,10005604,10,0,0,0,0,0,0,10064400,1,85,10064402,1,5,10064404,1,5,10064403,1,5,0,0,0,0,0,0,0,0,0,0,0,0
1813,5,10,3,7,2448,1,0,0,0,10005605,10,0,0,0,0,0,0,10064400,1,85,10064402,1,5,10064404,1,5,10064403,1,5,0,0,0,0,0,0,0,0,0,0,0,0
1814,5,10,3,7,2448,1,0,0,0,10005606,10,0,0,0,0,0,0,10064400,1,85,10064402,1,5,10064404,1,5,10064403,1,5,0,0,0,0,0,0,0,0,0,0,0,0
1815,5,10,3,7,2448,1,0,0,0,10005607,10,0,0,0,0,0,0,10064400,1,85,10064402,1,5,10064404,1,5,10064403,1,5,0,0,0,0,0,0,0,0,0,0,0,0
1816,5,10,3,7,2448,1,0,0,0,10005608,10,0,0,0,0,0,0,10064400,1,85,10064402,1,5,10064404,1,5,10064403,1,5,0,0,0,0,0,0,0,0,0,0,0,0
1817,5,10,3,7,2448,1,0,0,0,10005609,10,0,0,0,0,0,0,10064400,1,85,10064402,1,5,10064404,1,5,10064403,1,5,0,0,0,0,0,0,0,0,0,0,0,0
1818,5,10,3,7,2448,1,0,0,0,10005610,10,0,0,0,0,0,0,10064401,1,85,10064403,1,5,10064404,1,5,10064402,1,5,0,0,0,0,0,0,0,0,0,0,0,0
1819,5,10,3,7,2448,1,0,0,0,10005611,10,0,0,0,0,0,0,10064401,1,85,10064403,1,5,10064404,1,5,10064402,1,5,0,0,0,0,0,0,0,0,0,0,0,0
1820,5,10,3,7,2448,1,0,0,0,10005612,10,0,0,0,0,0,0,10064401,1,85,10064403,1,5,10064404,1,5,10064402,1,5,0,0,0,0,0,0,0,0,0,0,0,0
1821,5,10,3,7,2448,1,0,0,0,10005613,10,0,0,0,0,0,0,10064401,1,85,10064403,1,5,10064404,1,5,10064402,1,5,0,0,0,0,0,0,0,0,0,0,0,0
1822,5,10,3,7,2448,1,0,0,0,10005614,10,0,0,0,0,0,0,10064401,1,85,10064403,1,5,10064404,1,5,10064402,1,5,0,0,0,0,0,0,0,0,0,0,0,0
1823,5,10,3,7,2448,1,0,0,0,10005615,10,0,0,0,0,0,0,10064401,1,85,10064403,1,5,10064404,1,5,10064402,1,5,0,0,0,0,0,0,0,0,0,0,0,0
1824,5,10,3,7,2448,1,0,0,0,10005601,10,0,0,0,0,0,0,10064401,1,85,10064403,1,5,10064404,1,5,10064402,1,5,0,0,0,0,0,0,0,0,0,0,0,0
1825,5,10,3,7,2448,1,0,0,0,10005616,10,0,0,0,0,0,0,10064404,1,85,10064402,1,5,10064403,1,5,10064400,1,5,0,0,0,0,0,0,0,0,0,0,0,0
1826,5,10,3,7,2448,1,0,0,0,10005633,10,0,0,0,0,0,0,10064404,1,85,10064402,1,5,10064403,1,5,10064400,1,5,0,0,0,0,0,0,0,0,0,0,0,0
1827,5,10,3,7,2448,1,0,0,0,10005634,10,0,0,0,0,0,0,10064404,1,85,10064402,1,5,10064403,1,5,10064400,1,5,0,0,0,0,0,0,0,0,0,0,0,0
1828,5,10,3,7,2448,1,0,0,0,10005635,10,0,0,0,0,0,0,10064404,1,85,10064402,1,5,10064403,1,5,10064400,1,5,0,0,0,0,0,0,0,0,0,0,0,0
